target,cue,frequency,
"Korken	Flasche	14",,,
"Korken	Korkenzieher	6",,,
"Korken	Sekt	6",,,
"Korken	Weinflasche	4",,,
"Korken	Kronkorken	4",,,
"Korken	trinken	3",,,
"Korken	ziehen	3",,,
"Korken	knallen	3",,,
"Korken	Kork	2",,,
"Korken	braun	2",,,
"Korken	Champagner	2",,,
"Korken	Verschluss	1",,,
"Korken	schwimmt	1",,,
"Korken	plopp	1",,,
"Korken	Korkeiche	1",,,
"Korken	Bier	1",,,
"Korken	öffnen	1",,,
"Korken	zukorken	1",,,
"Korken	verschließen	1",,,
"Korken	verkorken	1",,,
"Korken	Fußboden	1",,,
"Korken	Silvester	1",,,
"Korken	Portugal	1",,,
"Korken	verstopfen	1",,,
"Korken	Eiche	1",,,
"Korken	Kron	1",,,
"Korken	poppen	1",,,
"Korken	Zapfen	1",,,
"Korken	Zieher	1",,,
"Korken	Stoepfer	1",,,
"Kredit	Bank	21",,,
"Kredit	Geld	16",,,
"Kredit	Zinsen	9",,,
"Kredit	Schulden	9",,,
"Kredit	Karte	4",,,
"Kredit	leihen	2",,,
"Kredit	Hypothek	2",,,
"Kredit	Rate	2",,,
"Kredit	Belastung	1",,,
"Kredit	Hauskauf	1",,,
"Kredit	Bedürftigkeit	1",,,
"Kredit	hilfreich	1",,,
"Kredit	Zins	1",,,
"Kredit	Kreditgebühr	1",,,
"Kredit	bausparen	1",,,
"Kredit	Glück	1",,,
"Kredit	verschulden	1",,,
"Kredit	teuer	1",,,
"Kredit	Möglichkeit	1",,,
"Kredit	gefährlich	1",,,
"Kredit	Kreditkarte	1",,,
"Kredit	Ablaufdatum	1",,,
"Kredit	finanzieren	1",,,
"Kredit	Darlehen	1",,,
"Kredit	Konto	1",,,
"Kredit	Limit	1",,,
"Kredit	aufnehmen	1",,,
"Kredit	Kapital	1",,,
"Kredit	Zukunft	1",,,
"Kredit	Finanzkrise	1",,,
"Kreditkarte	Geld	13",,,
"Kreditkarte	Bank	11",,,
"Kreditkarte	bezahlen	8",,,
"Kreditkarte	VISA	7",,,
"Kreditkarte	Plastik	4",,,
"Kreditkarte	Schulden	4",,,
"Kreditkarte	Zinsen	3",,,
"Kreditkarte	Nummer	2",,,
"Kreditkarte	Kasse	2",,,
"Kreditkarte	Kredit	1",,,
"Kreditkarte	Pin	1",,,
"Kreditkarte	Viereck	1",,,
"Kreditkarte	Abrechnung	1",,,
"Kreditkarte	Plastikgeld	1",,,
"Kreditkarte	Zeitverzögerung	1",,,
"Kreditkarte	praktisch	1",,,
"Kreditkarte	American_Express	1",,,
"Kreditkarte	Rechnung	1",,,
"Kreditkarte	einfach	1",,,
"Kreditkarte	Pincode	1",,,
"Kreditkarte	Nordamerika	1",,,
"Kreditkarte	Betrug	1",,,
"Kreditkarte	Reichtum	1",,,
"Kreditkarte	Mastercard	1",,,
"Kreditkarte	Urlaub	1",,,
"Kreditkarte	überzogen	1",,,
"Kreditkarte	gelb	1",,,
"Kreditkarte	Bestellung	1",,,
"Kreditkarte	Gold	1",,,
"Kreditkarte	unsicher	1",,,
"Kreditkarte	Zins	1",,,
"Kreditkarte	überflüssig	1",,,
"Kreditkarte	gefährlich	1",,,
"Kreditkarte	Identifizierung	1",,,
"Kreditkarte	Geldbeutel	1",,,
"Kreditkarte	bargeldlos	1",,,
"Kreditkarte	Antrag	1",,,
"Kreditkarte	Monatsabrechnung	1",,,
"Kreditkarte	Internet	1",,,
"Kreditkarte	online	1",,,
"Kreditkarte	Streifen	1",,,
"Kreditkarte	erwachsen	1",,,
"Kreditkarte	Pin-Nummer	1",,,
"Kreis	rund	23",,,
"Kreis	Geometrie	7",,,
"Kreis	Mathematik	4",,,
"Kreis	Zirkel	4",,,
"Kreis	Quadrat	4",,,
"Kreis	Radius	3",,,
"Kreis	Pi	3",,,
"Kreis	geschlossen	2",,,
"Kreis	Rad	2",,,
"Kreis	Kreiszahl	2",,,
"Kreis	rollen	2",,,
"Kreis	Durchmesser	2",,,
"Kreis	zeichnen	2",,,
"Kreis	Blatt	1",,,
"Kreis	Gruppe	1",,,
"Kreis	Austauschrunde	1",,,
"Kreis	Formel	1",,,
"Kreis	Saal	1",,,
"Kreis	malen	1",,,
"Kreis	Schild	1",,,
"Kreis	Säge	1",,,
"Kreis	Mathe	1",,,
"Kreis	oval	1",,,
"Kreis	Landkreis	1",,,
"Kreis	Loch	1",,,
"Kreis	Gesicht	1",,,
"Kreis	Umfang	1",,,
"Kreis	eckig	1",,,
"Kreis	Ellipse	1",,,
"Kreis	Kreide	1",,,
"Kreis	Figur	1",,,
"Kreis	sitzen	1",,,
"Kreis	Phi	1",,,
"Kreis	Dreieck	1",,,
"Kreis	Form	1",,,
"Kreis	perfekt	1",,,
"Kreis	Karussell	1",,,
"Kreis	Planet	1",,,
"Kreis	Versammlung	1",,,
"Kreis	Ball	1",,,
"Kreis	Verkehr	1",,,
"Kreissäge	Holz	18",,,
"Kreissäge	laut	7",,,
"Kreissäge	Werkzeug	3",,,
"Kreissäge	Werkstatt	3",,,
"Kreissäge	Krach	2",,,
"Kreissäge	Finger	2",,,
"Kreissäge	schneiden	2",,,
"Kreissäge	Sägespäne	2",,,
"Kreissäge	Schreiner	2",,,
"Kreissäge	gefährlich	2",,,
"Kreissäge	Sägewerk	2",,,
"Kreissäge	Handwerker	2",,,
"Kreissäge	Laut	2",,,
"Kreissäge	sägen	1",,,
"Kreissäge	Stuhl	1",,,
"Kreissäge	Zahn	1",,,
"Kreissäge	Vater	1",,,
"Kreissäge	Risiko	1",,,
"Kreissäge	Baukran	1",,,
"Kreissäge	elektrisch	1",,,
"Kreissäge	Maschinen	1",,,
"Kreissäge	zerteilen	1",,,
"Kreissäge	heimwerken	1",,,
"Kreissäge	zusägen	1",,,
"Kreissäge	nervend	1",,,
"Kreissäge	schrill	1",,,
"Kreissäge	Sägeblätter	1",,,
"Kreissäge	Reparatur	1",,,
"Kreissäge	Sägeblatt	1",,,
"Kreissäge	Hund	1",,,
"Kreissäge	Kettensäge	1",,,
"Kreissäge	Rückschlag	1",,,
"Kreissäge	Baumstämme	1",,,
"Kreissäge	zerkleinern	1",,,
"Kreissäge	Starkstrom	1",,,
"Kreissäge	Bauarbeit	1",,,
"Kreissäge	Keller	1",,,
"Kreissäge	Gefahr	1",,,
"Kreissäge	schnell	1",,,
"Kreissäge	Baum	1",,,
"Kreissäge	Holzfäller	1",,,
"Kreissäge	Wald	1",,,
"Kreissäge	rund	1",,,
"Kreissäge	spitz	1",,,
"Kreissäge	Schreinerei	1",,,
"Kreissäge	Auto	1",,,
"Kreissäge	Werkbank	1",,,
"Kreissäge	Späne	1",,,
"Kreissäge	Drehzahl	1",,,
"Kreissäge	kreischend	1",,,
"Kreissäge	Hand	1",,,
"Kreissäge	Wintervorrat	1",,,
"Kreissäge	Sägen	1",,,
"Kreissäge	Mutter	1",,,
"Krone	König	53",,,
"Krone	Gold	16",,,
"Krone	Königin	9",,,
"Krone	Macht	7",,,
"Krone	Zahn	6",,,
"Krone	Zacken	5",,,
"Krone	Kopf	5",,,
"Krone	Schloss	4",,,
"Krone	Zahnarzt	4",,,
"Krone	Juwelen	3",,,
"Krone	wertvoll	3",,,
"Krone	England	3",,,
"Krone	Kaiser	3",,,
"Krone	Thron	3",,,
"Krone	Schöpfung	2",,,
"Krone	Napoleon	2",,,
"Krone	herrschen	2",,,
"Krone	edel	2",,,
"Krone	Prinzessin	2",,,
"Krone	Mittelalter	2",,,
"Krone	Baum	2",,,
"Krone	reich	1",,,
"Krone	Pallast	1",,,
"Krone	Garten	1",,,
"Krone	Krönung	1",,,
"Krone	Untertanen	1",,,
"Krone	Samt	1",,,
"Krone	Dornen	1",,,
"Krone	Zirkus	1",,,
"Krone	Kopfschmuck	1",,,
"Krone	einen_in_der_Krone_haben	1",,,
"Krone	Apfel	1",,,
"Krone	Märchen	1",,,
"Krone	Juwel	1",,,
"Krone	Frosch	1",,,
"Krone	Palast	1",,,
"Krone	elegant	1",,,
"Krone	Dänemark	1",,,
"Krone	adelig	1",,,
"Krone	Geldeinheit	1",,,
"Krone	Papst	1",,,
"Krone	Glanz	1",,,
"Krone	Dornenkrone	1",,,
"Krone	Karies	1",,,
"Krone	Zacke	1",,,
"Krone	Prinz	1",,,
"Krone	Diamanten	1",,,
"Krone	Restaurant	1",,,
"Krone	Bier	1",,,
"Krone	Baumkrone	1",,,
"Krone	Geld	1",,,
"Krone	Herrschaft	1",,,
"Krone	silbern	1",,,
"Krone	Schmuckstück	1",,,
"Krone	Monarchie	1",,,
"Krone	Edelsteine	1",,,
"Krone	Guillotine	1",,,
"Krone	Brücke	1",,,
"Krone	Plombe	1",,,
"Krone	leuchtend	1",,,
"Krone	Adel	1",,,
"Krone	Gaststätte	1",,,
"Kronkorken	Bier	17",,,
"Kronkorken	Flasche	12",,,
"Kronkorken	Zacken	4",,,
"Kronkorken	Öffner	4",,,
"Kronkorken	Bierflasche	4",,,
"Kronkorken	Flaschenöffner	4",,,
"Kronkorken	Feuerzeug	3",,,
"Kronkorken	Champagner	3",,,
"Kronkorken	Verschluss	2",,,
"Kronkorken	sammeln	2",,,
"Kronkorken	öffnen	2",,,
"Kronkorken	Krone	2",,,
"Kronkorken	Blech	2",,,
"Kronkorken	Deckel	2",,,
"Kronkorken	Metall	2",,,
"Kronkorken	klein	2",,,
"Kronkorken	trinken	2",,,
"Kronkorken	zackig	1",,,
"Kronkorken	Sammlung	1",,,
"Kronkorken	Schraubdeckel	1",,,
"Kronkorken	Feier	1",,,
"Kronkorken	abnehmen	1",,,
"Kronkorken	Sammler	1",,,
"Kronkorken	Cola	1",,,
"Kronkorken	Grillen	1",,,
"Kronkorken	König	1",,,
"Kronkorken	knallen	1",,,
"Kronkorken	Mineralwasser	1",,,
"Kronkorken	Kette	1",,,
"Kronkorken	Kunst	1",,,
"Kronkorken	Bierdeckel	1",,,
"Kronkorken	spitz	1",,,
"Kronkorken	Korken	1",,,
"Kronkorken	Ostern	1",,,
"Kronkorken	Silvester	1",,,
"Kronkorken	Königin	1",,,
"Kronkorken	Sekt	1",,,
"Kronleuchter	Licht	12",,,
"Kronleuchter	Schloss	7",,,
"Kronleuchter	Lampe	4",,,
"Kronleuchter	hell	4",,,
"Kronleuchter	Kristall	4",,,
"Kronleuchter	Saal	3",,,
"Kronleuchter	edel	3",,,
"Kronleuchter	Kerzen	3",,,
"Kronleuchter	Glas	2",,,
"Kronleuchter	Ballsaal	2",,,
"Kronleuchter	groß	2",,,
"Kronleuchter	Reichtum	2",,,
"Kronleuchter	Decke	2",,,
"Kronleuchter	pompös	2",,,
"Kronleuchter	teuer	2",,,
"Kronleuchter	schwer	2",,,
"Kronleuchter	reich	1",,,
"Kronleuchter	Phantom_der_Oper	1",,,
"Kronleuchter	Altbau	1",,,
"Kronleuchter	wertvoll	1",,,
"Kronleuchter	Abendkleid	1",,,
"Kronleuchter	Kitsch	1",,,
"Kronleuchter	rustikal	1",,,
"Kronleuchter	altmodisch	1",,,
"Kronleuchter	Vergangenheit	1",,,
"Kronleuchter	putzen	1",,,
"Kronleuchter	glitzern	1",,,
"Kronleuchter	Vampir	1",,,
"Kronleuchter	Protz	1",,,
"Kronleuchter	Palast	1",,,
"Kronleuchter	elegant	1",,,
"Kronleuchter	Wohnzimmer	1",,,
"Kronleuchter	nobel	1",,,
"Kronleuchter	Flügel	1",,,
"Kronleuchter	Prunk	1",,,
"Kronleuchter	imposant	1",,,
"Kronleuchter	Kerze	1",,,
"Kronleuchter	Rosenkrieg	1",,,
"Kronleuchter	Kleid	1",,,
"Kronleuchter	Kristalle	1",,,
"Kronleuchter	kitschig	1",,,
"Kronleuchter	Villa	1",,,
"Kronleuchter	Kristallglas	1",,,
"Kronleuchter	alt	1",,,
"Kronleuchter	golden	1",,,
"Kronleuchter	Klassik	1",,,
"Kronleuchter	Ball	1",,,
"Kronleuchter	Schönheit	1",,,
"Kronleuchter	vornehm	1",,,
"Kröte	Frosch	12",,,
"Kröte	quaken	7",,,
"Kröte	Teich	5",,,
"Kröte	Schildkröte	4",,,
"Kröte	hässlich	4",,,
"Kröte	Wasser	3",,,
"Kröte	grün	3",,,
"Kröte	schleimig	3",,,
"Kröte	Geld	3",,,
"Kröte	Warzen	2",,,
"Kröte	Sumpf	2",,,
"Kröte	Weiher	2",,,
"Kröte	Tier	2",,,
"Kröte	ekelig	2",,,
"Kröte	Schleim	2",,,
"Kröte	giftig	1",,,
"Kröte	Krötentunnel	1",,,
"Kröte	Amphibie	1",,,
"Kröte	Terrarium	1",,,
"Kröte	Straße	1",,,
"Kröte	Krötenwanderung	1",,,
"Kröte	Garten	1",,,
"Kröte	Schild	1",,,
"Kröte	Krone	1",,,
"Kröte	Catweazle	1",,,
"Kröte	grün-braun	1",,,
"Kröte	Tunnel	1",,,
"Kröte	Lärm	1",,,
"Kröte	fett	1",,,
"Kröte	Spring	1",,,
"Kröte	Froschkönig	1",,,
"Kröte	Nass	1",,,
"Kröte	niedlich	1",,,
"Kröte	nass	1",,,
"Kröte	dunkel	1",,,
"Kröte	springen	1",,,
"Kröte	Prinz	1",,,
"Kröte	Grüne	1",,,
"Kröte	Wanderung	1",,,
"Kröte	Gift	1",,,
"Kröte	laichen	1",,,
"Kröte	braun	1",,,
"Kröte	Froschlurch	1",,,
"Kröte	Reptil	1",,,
"Kröte	Salamander	1",,,
"Kröte	ekelhaft	1",,,
"Kröte	Panzer	1",,,
"Kröte	langsam	1",,,
"Kröte	runzelig	1",,,
"Kuchen	backen	21",,,
"Kuchen	Kaffee	19",,,
"Kuchen	süß	16",,,
"Kuchen	Geburtstag	11",,,
"Kuchen	lecker	10",,,
"Kuchen	essen	9",,,
"Kuchen	Oma	5",,,
"Kuchen	Sahne	4",,,
"Kuchen	Torte	3",,,
"Kuchen	Glasur	3",,,
"Kuchen	Zucker	3",,,
"Kuchen	Apfel	3",,,
"Kuchen	Mehl	3",,,
"Kuchen	Sonntag	2",,,
"Kuchen	Nachmittag	2",,,
"Kuchen	Stück	2",,,
"Kuchen	Backform	2",,,
"Kuchen	Streusel	2",,,
"Kuchen	Ofen	2",,,
"Kuchen	Feier	2",,,
"Kuchen	Erdbeeren	2",,,
"Kuchen	naschen	2",,,
"Kuchen	Dessert	2",,,
"Kuchen	Marmorkuchen	2",,,
"Kuchen	Bienenstich	2",,,
"Kuchen	Nachtisch	2",,,
"Kuchen	Erdbeere	1",,,
"Kuchen	Kakao	1",,,
"Kuchen	Großmutter	1",,,
"Kuchen	Gebäck	1",,,
"Kuchen	Backofen	1",,,
"Kuchen	Geschirr	1",,,
"Kuchen	Sommer	1",,,
"Kuchen	Baumkuchen	1",,,
"Kuchen	Hochzeit	1",,,
"Kuchen	Boden	1",,,
"Kuchen	Kinder	1",,,
"Kuchen	Kränzchen	1",,,
"Kuchen	Tanten	1",,,
"Kuchen	kaufen	1",,,
"Kuchen	ungesund	1",,,
"Kuchen	Bäckerei	1",,,
"Kuchen	Form	1",,,
"Kuchen	rund	1",,,
"Kuchen	Kekse	1",,,
"Kuchen	Café	1",,,
"Kuchen	Kirschen	1",,,
"Kuchen	Früchte	1",,,
"Kuchen	Süßigkeit	1",,,
"Kuchen	Kirschkuchen	1",,,
"Kuchen	Krümel	1",,,
"Kuchen	Obstkuchen	1",,,
"Kuchen	schneiden	1",,,
"Kuchen	Kerzen	1",,,
"Kuchen	Süßpeise	1",,,
"Kuchen	Vesper	1",,,
"Kuchen	Backware	1",,,
"Kuchen	Teller	1",,,
"Kuchen	Kalorien	1",,,
"Kuchen	Obst	1",,,
"Kuchen	Teig	1",,,
"Kuchen	Essen	1",,,
"Kuchen	Konditor	1",,,
"Kuchen	Süßspeise	1",,,
"Kuchen	Bäcker	1",,,
"Kuchen	Kirsche	1",,,
"Kuchen	schenken	1",,,
"Kuchen	Puderzucker	1",,,
"Kuckuck	Vogel	20",,,
"Kuckuck	Uhr	14",,,
"Kuckuck	Ei	7",,,
"Kuckuck	Nest	6",,,
"Kuckuck	Wald	5",,,
"Kuckuck	Eier	3",,,
"Kuckuck	Kuckucksuhr	3",,,
"Kuckuck	fliegen	2",,,
"Kuckuck	Kind	2",,,
"Kuckuck	Schwarzwald	2",,,
"Kuckuck	Schmarotzer	1",,,
"Kuckuck	Wecker	1",,,
"Kuckuck	Kinderlied	1",,,
"Kuckuck	Frühling	1",,,
"Kuckuck	Nacht	1",,,
"Kuckuck	Betrug	1",,,
"Kuckuck	nachtaktiv	1",,,
"Kuckuck	faul	1",,,
"Kuckuck	Amerikaner	1",,,
"Kuckuck	Gerichtsvollzieher	1",,,
"Kuckuck	Pendel	1",,,
"Kuckuck	Ruf	1",,,
"Kuckuck	Finanzamt	1",,,
"Kuckuck	Baum	1",,,
"Kuckuck	Zeiger	1",,,
"Kuckuck	Geldbeutel	1",,,
"Kuckuck	Tier	1",,,
"Kuckuck	trällern	1",,,
"Kuckuck	Kuckuckskind	1",,,
"Kuckuck	Schweiz	1",,,
"Kuckuck	Eule	1",,,
"Kuckuck	Gesang	1",,,
"Kuckucksuhr	Schwarzwald	16",,,
"Kuckucksuhr	Zeit	5",,,
"Kuckucksuhr	Holz	5",,,
"Kuckucksuhr	alt	4",,,
"Kuckucksuhr	Schweiz	4",,,
"Kuckucksuhr	Vogel	3",,,
"Kuckucksuhr	Kuckuck	3",,,
"Kuckucksuhr	nervig	2",,,
"Kuckucksuhr	Kitsch	2",,,
"Kuckucksuhr	Lärm	2",,,
"Kuckucksuhr	Stunde	2",,,
"Kuckucksuhr	Türchen	2",,,
"Kuckucksuhr	Pendel	2",,,
"Kuckucksuhr	Gewichte	2",,,
"Kuckucksuhr	Wand	2",,,
"Kuckucksuhr	klingen	1",,,
"Kuckucksuhr	Tradition	1",,,
"Kuckucksuhr	Ei	1",,,
"Kuckucksuhr	Zeitmesser	1",,,
"Kuckucksuhr	schön	1",,,
"Kuckucksuhr	Ehebruch	1",,,
"Kuckucksuhr	Großmutter	1",,,
"Kuckucksuhr	Brautpaar	1",,,
"Kuckucksuhr	Geschenk	1",,,
"Kuckucksuhr	Tannenzapfen	1",,,
"Kuckucksuhr	Mitbringsel	1",,,
"Kuckucksuhr	veraltet	1",,,
"Kuckucksuhr	Uhr	1",,,
"Kuckucksuhr	aufziehen	1",,,
"Kuckucksuhr	Uhrzeit	1",,,
"Kuckucksuhr	Gewicht	1",,,
"Kuckucksuhr	hübsch	1",,,
"Kuckucksuhr	nervt	1",,,
"Kuckucksuhr	Amerikaner	1",,,
"Kuckucksuhr	Wohnzimmer	1",,,
"Kuckucksuhr	Großeltern	1",,,
"Kuckucksuhr	Geräusch	1",,,
"Kuckucksuhr	Souvenir	1",,,
"Kuckucksuhr	Opa	1",,,
"Kuckucksuhr	Zeiger	1",,,
"Kuckucksuhr	Kunst	1",,,
"Kuckucksuhr	urig	1",,,
"Kuckucksuhr	Touristen	1",,,
"Kuckucksuhr	Folgen	1",,,
"Kuckucksuhr	Kindheit	1",,,
"Kuckucksuhr	Ruf_des_Kuckucks	1",,,
"Kuckucksuhr	Zimmer	1",,,
"Kuh	Milch	25",,,
"Kuh	Weide	9",,,
"Kuh	wiederkäuen	5",,,
"Kuh	Stall	4",,,
"Kuh	Kalb	3",,,
"Kuh	Rind	3",,,
"Kuh	melken	3",,,
"Kuh	Alm	2",,,
"Kuh	Fladen	2",,,
"Kuh	Mist	2",,,
"Kuh	braun	2",,,
"Kuh	Fleisch	2",,,
"Kuh	Bauernhof	1",,,
"Kuh	Kuhfladen	1",,,
"Kuh	Fell	1",,,
"Kuh	Schnitzel	1",,,
"Kuh	Wiese	1",,,
"Kuh	Hörner	1",,,
"Kuh	Schwein	1",,,
"Kuh	Massentierhaltung	1",,,
"Kuh	gemütlich	1",,,
"Kuh	weiß	1",,,
"Kuh	muh	1",,,
"Kuh	Kälber	1",,,
"Kuh	Herde	1",,,
"Kuh	Beefsteak	1",,,
"Kuh	Steak	1",,,
"Kuh	Käse	1",,,
"Kuh	Flecken	1",,,
"Kuh	Rindwurst	1",,,
"Kuh	Ochse	1",,,
"Kuh	fleckig	1",,,
"Kuh	Euter	1",,,
"Kuh	muhen	1",,,
"Kuh	kauen	1",,,
"Kuh	gefleckt	1",,,
"Kuh	Bauer	1",,,
"Kuh	Verdauung	1",,,
"Kuhfladen	Weide	8",,,
"Kuhfladen	Wiese	7",,,
"Kuhfladen	Bauernhof	5",,,
"Kuhfladen	Gestank	5",,,
"Kuhfladen	Stall	3",,,
"Kuhfladen	Alm	3",,,
"Kuhfladen	Mist	3",,,
"Kuhfladen	stinken	3",,,
"Kuhfladen	Dünger	2",,,
"Kuhfladen	warm	2",,,
"Kuhfladen	wandern	2",,,
"Kuhfladen	Kuh	2",,,
"Kuhfladen	Feld	2",,,
"Kuhfladen	Alpen	2",,,
"Kuhfladen	Gras	2",,,
"Kuhfladen	ekelig	2",,,
"Kuhfladen	Milch	2",,,
"Kuhfladen	Dung	2",,,
"Kuhfladen	Kühe	2",,,
"Kuhfladen	Kot	2",,,
"Kuhfladen	Beine	1",,,
"Kuhfladen	reintreten	1",,,
"Kuhfladen	igitt	1",,,
"Kuhfladen	Düngemittel	1",,,
"Kuhfladen	Mücken	1",,,
"Kuhfladen	Straße	1",,,
"Kuhfladen	Scheiße	1",,,
"Kuhfladen	Natur	1",,,
"Kuhfladen	Senner	1",,,
"Kuhfladen	grün	1",,,
"Kuhfladen	Fliegen	1",,,
"Kuhfladen	Geruch	1",,,
"Kuhfladen	Pilz	1",,,
"Kuhfladen	breiig	1",,,
"Kuhfladen	Schweine	1",,,
"Kuhfladen	weich	1",,,
"Kuhfladen	Rind	1",,,
"Kuhfladen	matschig	1",,,
"Kuhfladen	Flecken	1",,,
"Kuhfladen	stinkt	1",,,
"Kuhfladen	Schweiz	1",,,
"Kuhfladen	Alpenpizza	1",,,
"Kuhfladen	Euter	1",,,
"Kuhfladen	Gülle	1",,,
"Kultur	Theater	6",,,
"Kultur	Museum	5",,,
"Kultur	Geschichte	4",,,
"Kultur	Kunst	4",,,
"Kultur	Musik	3",,,
"Kultur	Veranstaltung	2",,,
"Kultur	lernen	2",,,
"Kultur	Zivilisation	2",,,
"Kultur	Beutel	2",,,
"Kultur	Rock	2",,,
"Kultur	Literatur	2",,,
"Kultur	Kino	2",,,
"Kultur	Land	2",,,
"Kultur	interessant	2",,,
"Kultur	Schock	2",,,
"Kultur	Film	1",,,
"Kultur	Tradition	1",,,
"Kultur	Philosophie	1",,,
"Kultur	Werte	1",,,
"Kultur	Biologie	1",,,
"Kultur	komplex	1",,,
"Kultur	Bräuche	1",,,
"Kultur	Ausland	1",,,
"Kultur	Völker	1",,,
"Kultur	Region	1",,,
"Kultur	Göthe	1",,,
"Kultur	Szene	1",,,
"Kultur	Biolek	1",,,
"Kultur	Gemälde	1",,,
"Kultur	Tanz	1",,,
"Kultur	Griechenland	1",,,
"Kultur	Wissenschaft	1",,,
"Kultur	kreativ	1",,,
"Kultur	Wissen	1",,,
"Kultur	Gesetze	1",,,
"Kultur	betrachten	1",,,
"Kultur	Nation	1",,,
"Kultur	Tasche	1",,,
"Kultur	sehen	1",,,
"Kultur	Sehenswürdigkeiten	1",,,
"Kultur	Deutschland	1",,,
"Kultur	Gesellschaft	1",,,
"Kultur	Banause	1",,,
"Kultur	Leggins	1",,,
"Kultur	überbewertet	1",,,
"Kultur	Bühne	1",,,
"Kultur	Schule	1",,,
"Kultur	Benehmen	1",,,
"Kultur	Kabarett	1",,,
"Kultur	Schuhe	1",,,
"Kultur	Ausstellung	1",,,
"Kultur	Kulturbeutel	1",,,
"Kultur	ethnisch	1",,,
"Kultur	Schnickschnack	1",,,
"Kultur	Skulptur	1",,,
"Kultur	Bakterien	1",,,
"Kultur	Schöngeister	1",,,
"Kultur	Malerei	1",,,
"Kultur	hören	1",,,
"Kultur	Ackerbau	1",,,
"Kultur	Morgenland	1",,,
"Kultur	Abendland	1",,,
"Kulturbeutel	Zahnbürste	10",,,
"Kulturbeutel	Reise	7",,,
"Kulturbeutel	Seife	4",,,
"Kulturbeutel	Bad	4",,,
"Kulturbeutel	Reisen	4",,,
"Kulturbeutel	Hygiene	4",,,
"Kulturbeutel	Urlaub	3",,,
"Kulturbeutel	reisen	3",,,
"Kulturbeutel	Kosmetik	3",,,
"Kulturbeutel	waschen	3",,,
"Kulturbeutel	Shampoo	2",,,
"Kulturbeutel	Krankenhaus	2",,,
"Kulturbeutel	Kamm	2",,,
"Kulturbeutel	Zahnpasta	2",,,
"Kulturbeutel	Necessaire	2",,,
"Kulturbeutel	Duschgel	2",,,
"Kulturbeutel	Schminke	2",,,
"Kulturbeutel	Leder	2",,,
"Kulturbeutel	Waschutensilien	1",,,
"Kulturbeutel	Waschbeutel	1",,,
"Kulturbeutel	Toilettenartikel	1",,,
"Kulturbeutel	Ferien	1",,,
"Kulturbeutel	verziert	1",,,
"Kulturbeutel	Camping	1",,,
"Kulturbeutel	privat	1",,,
"Kulturbeutel	Deo	1",,,
"Kulturbeutel	putzen	1",,,
"Kulturbeutel	Tasche	1",,,
"Kulturbeutel	Drogerieartikel	1",,,
"Kulturbeutel	nützlich	1",,,
"Kulturbeutel	Utensilien	1",,,
"Kulturbeutel	Make-up	1",,,
"Kulturbeutel	übernachten	1",,,
"Kulturbeutel	Waschtasche	1",,,
"Kulturbeutel	Morgentoilette	1",,,
"Kulturbeutel	Seifenlappen	1",,,
"Kulturbeutel	Zahnpflege	1",,,
"Kulturbeutel	klein	1",,,
"Kulturbeutel	Maskara	1",,,
"Kulturbeutel	verreisen	1",,,
"Kulturbeutel	Rasierer	1",,,
"Kulturbeutel	Behälter	1",,,
"Kulturbeutel	Waschraum	1",,,
"Kulturbeutel	Badezimmer	1",,,
"Käfer	Insekt	17",,,
"Käfer	krabbeln	15",,,
"Käfer	Marienkäfer	14",,,
"Käfer	Auto	10",,,
"Käfer	klein	8",,,
"Käfer	Sommer	5",,,
"Käfer	Ungeziefer	5",,,
"Käfer	Tier	5",,,
"Käfer	Maikäfer	5",,,
"Käfer	schwarz	4",,,
"Käfer	Wald	4",,,
"Käfer	Volkswagen	4",,,
"Käfer	fliegen	4",,,
"Käfer	Baum	4",,,
"Käfer	ekelig	3",,,
"Käfer	Insekten	3",,,
"Käfer	Glück	3",,,
"Käfer	Mai	3",,,
"Käfer	Gestank	2",,,
"Käfer	VW	2",,,
"Käfer	Karl	2",,,
"Käfer	Erde	2",,,
"Käfer	Panzer	2",,,
"Käfer	brummen	2",,,
"Käfer	Marien	2",,,
"Käfer	Fühler	2",,,
"Käfer	hart	2",,,
"Käfer	Flügel	2",,,
"Käfer	Punkt	2",,,
"Käfer	Krabbeltier	2",,,
"Käfer	Blatt	1",,,
"Käfer	Plage	1",,,
"Käfer	Angst	1",,,
"Käfer	nostalgisch	1",,,
"Käfer	Musik	1",,,
"Käfer	Boden	1",,,
"Käfer	summen	1",,,
"Käfer	hässlich	1",,,
"Käfer	rot_gepunktet	1",,,
"Käfer	Schabe	1",,,
"Käfer	Bockkäfer	1",,,
"Käfer	sechs	1",,,
"Käfer	Blattläuse	1",,,
"Käfer	Kartoffeln	1",,,
"Käfer	dreckig	1",,,
"Käfer	Zuhause	1",,,
"Käfer	Garten	1",,,
"Käfer	Wiese	1",,,
"Käfer	Laus	1",,,
"Käfer	glänzend	1",,,
"Käfer	Natur	1",,,
"Käfer	Frühling	1",,,
"Käfer	Exoskelett	1",,,
"Käfer	Schale	1",,,
"Käfer	Mistkäfer	1",,,
"Käfer	Spinne	1",,,
"Käfer	kriechen	1",,,
"Käfer	rundlich	1",,,
"Käfer	Blumen	1",,,
"Käfer	Bug	1",,,
"Käfer	braun	1",,,
"Käfer	süß	1",,,
"Käfer	Sechsbeiner	1",,,
